label,original_label,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,bbox_width,bbox_height,bbox_depth,min_intensity,max_intensity,sum_intensity,area,mean_intensity,sum_intensity_times_x,mass_center_x,sum_intensity_times_y,mass_center_y,sum_intensity_times_z,mass_center_z,sum_x,centroid_x,sum_y,centroid_y,sum_z,centroid_z,sum_distance_to_centroid,mean_distance_to_centroid,sum_distance_to_mass_center,mean_distance_to_mass_center,standard_deviation_intensity,max_distance_to_centroid,max_distance_to_mass_center,mean_max_distance_to_centroid_ratio,mean_max_distance_to_mass_center_ratio,annotated_class,key
34,34,532,2198,0,578,2228,0,47,31,1,3021,7615,4866239,1047,4647.7925,2703383800,555.53864,10770401000,2213.2908,0,0,582236,556.0993,2317957,2213.9036,0,0,13652.662,13.039792,13687.639,13.073198,802.09564,24.593117,23.926512,1.8860053,1.8301958,2,1088
35,35,0,2356,0,20,2431,0,21,76,1,4431,8791,7776996,1271,6118.801,66024172,8.4896755,18624692000,2394.8442,0,0,10592,8.333595,3043414,2394.5037,0,0,23323.36,18.3504,23312.504,18.34186,664.99225,38.74677,39.10284,2.1114943,2.1318908,2,1120
36,36,78,2369,0,106,2413,0,29,45,1,4465,12868,5852850,871,6719.69,525701800,89.81979,13988704000,2390.0671,0,0,78187,89.76693,2081775,2390.0974,0,0,10439.85,11.98605,10439.698,11.985876,1412.7621,23.393421,23.433876,1.9517207,1.9551241,2,1152
37,37,30,2384,0,62,2411,0,33,28,1,5265,11414,5246860,685,7659.65,244357040,46.572052,12584399000,2398.463,0,0,32071,46.81898,1643245,2398.898,0,0,6880.525,10.044562,6887.725,10.055074,1169.3282,19.515314,19.083479,1.9428735,1.8978955,2,1184
38,38,13,2422,0,58,2473,0,46,52,1,3751,11808,11124434,1517,7333.1797,383369060,34.46189,27197241000,2444.82,0,0,51005,33.62228,3711871,2446.8496,0,0,23853.17,15.723908,23973.76,15.803401,1540.3059,29.092152,31.270094,1.8501858,1.978694,2,1216
39,39,73,2422,0,116,2464,0,44,43,1,3076,13905,7512645,1255,5986.1714,705426750,93.89859,18342392000,2441.536,0,0,118857,94.70677,3066238,2443.2175,0,0,17542.559,13.978134,17658.709,14.070684,1681.3214,26.301685,25.361496,1.8816307,1.8024352,2,1248
40,40,2759,2629,0,2824,2692,0,66,64,1,3788,8890,14328877,2529,5665.827,39952597000,2788.2573,38118113000,2660.2302,0,0,7048378,2787.0217,6726562,2659.7715,0,0,49911.16,19.73553,50062.293,19.795292,924.4154,39.459427,38.471264,1.9994105,1.9434552,2,1280
41,41,2944,2715,0,2977,2744,0,34,30,1,6413,15236,6467832,703,9200.33,19140835000,2959.3896,17658300000,2730.173,0,0,2080466,2959.4111,1919322,2730.1877,0,0,7318.1675,10.409911,7318.1714,10.409917,1477.9453,19.523079,19.497675,1.8754319,1.8729905,2,1312
42,42,171,2842,0,184,2874,0,14,33,1,6178,11954,2763687,287,9629.571,490322050,177.41591,7896600000,2857.27,0,0,50934,177.47038,820000,2857.1428,0,0,2297.401,8.004881,2297.7734,8.006179,1226.4777,17.455137,17.346645,2.1805618,2.1666572,2,1344
43,43,838,2963,0,858,2989,0,21,27,1,7671,13857,3732063,383,9744.29,3165470000,848.1823,11100831000,2974.4487,0,0,324887,848.2689,1139256,2974.5588,0,0,2879.235,7.5175853,2879.1821,7.517447,1095.496,15.196389,15.328064,2.0214455,2.0389986,2,1376
44,44,2666,3045,0,2692,3096,0,27,52,1,3806,10495,5699833,954,5974.6675,15270216000,2679.0637,17508590000,3071.7725,0,0,2555096,2678.2976,2932062,3073.4402,0,0,12823.276,13.441589,12955.119,13.579789,1353.4214,29.464743,27.656404,2.1920578,2.0365858,2,1408
45,45,2688,3057,0,2708,3077,0,21,21,1,6817,16776,3056614,348,8783.373,8246478300,2697.9128,9373924000,3066.7673,0,0,938855,2697.8591,1067323,3067.02,0,0,2444.8342,7.025386,2446.0085,7.02876,1991.5826,11.045482,11.209158,1.5722243,1.5947561,2,1440
46,46,4046,3400,0,4086,3440,0,41,41,1,4356,13413,6156364,878,7011.8037,25037738000,4066.9683,21063743000,3421.4583,0,0,3571056,4067.2617,3004107,3421.534,0,0,11138.016,12.685666,11141.149,12.689236,1446.6722,25.716291,25.517258,2.0271928,2.0109372,2,1472
47,47,1863,3414,0,1880,3418,0,18,5,1,6937,22047,330510,21,15738.571,618199800,1870.4421,1128772900,3415.2458,0,0,39300,1871.4286,71724,3415.4287,0,0,93.40695,4.4479504,94.30681,4.4908004,5101.193,8.812074,9.717497,1.9811538,2.1638675,2,1504
48,48,3877,3504,0,3890,3521,0,14,18,1,5809,13652,1375502,183,7516.4043,5342598000,3884.108,4832413000,3513.1997,0,0,710813,3884.2239,642889,3513.0544,0,0,952.589,5.2054043,952.8611,5.206891,2044.7749,9.227001,9.392263,1.7725811,1.803814,2,1536
49,49,78,3591,0,119,3648,0,42,58,1,4609,14346,12711632,1545,8227.594,1278917200,100.61,46008455000,3619.3982,0,0,154633,100.08609,5590535,3618.4695,0,0,25200.023,16.310696,25228.314,16.329006,1591.8485,30.329086,30.67979,1.85946,1.8788522,2,1568
50,50,3424,3941,0,3438,3953,0,15,13,1,4821,9482,912317,152,6002.0854,3129874200,3430.6873,3600768500,3946.8394,0,0,521458,3430.6448,599908,3946.7632,0,0,708.5319,4.661394,708.59937,4.661838,1175.3882,7.5636067,7.5405207,1.6226062,1.6174995,2,1600
51,51,1840,3944,0,1870,3968,0,31,25,1,5150,12582,3710616,453,8191.205,6888487400,1856.427,14681897000,3956.7278,0,0,841271,1857.1104,1792361,3956.6467,0,0,3868.062,8.538768,3877.0498,8.558609,1405.2428,17.372086,17.93787,2.0344956,2.0958862,2,1632
52,52,3422,3966,0,3432,3976,0,11,11,1,5085,8859,549261,88,6241.6025,1882419500,3427.1858,2181000200,3970.7903,0,0,301584,3427.091,349440,3970.9092,0,0,311.74103,3.5425117,312.0153,3.5456283,1034.9209,5.5036774,5.6369567,1.5536088,1.5898329,2,1664
53,53,3439,3999,0,3447,4005,0,9,7,1,5098,9347,329716,47,7015.234,1135093100,3442.639,1319653600,4002.3948,0,0,161802,3442.5957,188111,4002.3616,0,0,122.60713,2.6086624,122.631035,2.609171,1252.1404,4.4503284,4.4028797,1.705981,1.6874632,2,1696
54,54,384,4298,0,436,4341,0,53,44,1,4291,9545,10663120,1803,5914.0986,4374342700,410.23102,46064804000,4320.0117,0,0,740754,410.84525,7790287,4320.736,0,0,29112.893,16.146917,29142.45,16.163311,834.3055,28.087086,29.017319,1.7394705,1.7952583,2,1728
1,1,221,158,0,245,209,0,25,52,1,5145,11395,8474285,1030,8227.461,1972782600,232.79636,1558263700,183.88144,0,0,239889,232.90193,189714,184.18834,0,0,13823.777,13.421143,13829.393,13.426594,1500.4203,26.507042,26.220592,1.9750212,1.9528849,2,33
2,2,1244,262,0,1348,331,0,105,70,1,3423,9000,27833560,5760,4832.2153,36013170000,1293.8759,8170169300,293.53662,0,0,7456669,1294.5607,1690482,293.48645,0,0,171312.61,29.741774,171312.48,29.74175,772.5615,55.746502,56.398163,1.8743503,1.8962624,2,66
3,3,1527,714,0,1592,762,0,66,49,1,4324,8804,12500308,2058,6074.008,19526388000,1562.0724,9244131000,739.51227,0,0,3214347,1561.879,1521601,739.3591,0,0,38332.203,18.62595,38328.79,18.62429,760.05615,36.5221,36.64487,1.960818,1.9675848,2,99
4,4,1524,817,0,1589,850,0,66,34,1,4562,9826,11798961,1739,6784.9116,18356742000,1555.7931,9833705000,833.43823,0,0,2706169,1556.164,1449083,833.2852,0,0,29681.922,17.068386,29682.143,17.068512,1007.62604,32.99999,33.38443,1.9333982,1.9559075,2,132
5,5,1432,822,0,1468,861,0,37,40,1,6719,12182,8258667,925,8928.289,11972580000,1449.6989,6948476400,841.35565,0,0,1341190,1449.9352,778066,841.15247,0,0,11649.623,12.594188,11652.179,12.596951,899.55493,24.25106,24.065826,1.9255756,1.9104486,2,165
6,6,1366,861,0,1393,905,0,28,45,1,5651,13157,8583710,956,8978.776,11852459000,1380.8083,7577789400,882.8105,0,0,1319968,1380.7196,843115,881.91943,0,0,11660.262,12.196926,11686.233,12.224093,1328.3243,23.192945,22.297485,1.9015402,1.8240604,2,198
7,7,1444,863,0,1483,889,0,40,27,1,8995,20454,11081700,786,14098.855,16216746000,1463.3807,9702280000,875.52277,0,0,1149852,1462.916,688232,875.6132,0,0,8704.8125,11.074825,8711.17,11.082913,1868.0823,20.606995,20.133825,1.8607061,1.8166546,2,231
8,8,1317,885,0,1354,925,0,38,41,1,6043,13347,10838266,1213,8935.092,14473364000,1335.3948,9804872000,904.65314,0,0,1619765,1335.338,1096970,904.3446,0,0,15929.335,13.13218,15932.36,13.134675,1215.5997,21.000845,21.265707,1.5991895,1.6190509,2,264
9,9,1478,895,0,1516,927,0,39,33,1,7482,13751,9569723,899,10644.853,14328786000,1497.3041,8716647000,910.8568,0,0,1346376,1497.6373,818776,910.763,0,0,10502.909,11.682879,10507.053,11.687489,1155.7323,21.241621,21.461657,1.8181837,1.8362932,2,297
10,10,1531,898,0,1563,954,0,33,57,1,6494,17118,13620236,1172,11621.362,21076642000,1547.4506,12644541000,928.3644,0,0,1814440,1548.1571,1086503,927.05035,0,0,17356.258,14.809094,17391.95,14.839548,2185.5,29.189127,30.57113,1.9710271,2.060112,2,330
11,11,1160,923,0,1205,1008,0,46,86,1,4797,14663,24351836,3150,7730.741,28827947000,1183.81,23536781000,966.5301,0,0,3728072,1183.5149,3043223,966.1025,0,0,73116.625,23.211626,73146.19,23.22101,1382.0127,44.606403,44.94534,1.9217268,1.9355463,2,363
12,12,1307,945,0,1345,964,0,39,20,1,7618,17054,8098783,646,12536.815,10741468000,1326.3065,7731182600,954.6104,0,0,856739,1326.2213,616655,954.5743,0,0,6641.1377,10.280398,6641.3804,10.280774,1896.422,19.274117,19.356462,1.8748415,1.8827826,2,396
13,13,1499,951,0,1530,979,0,32,29,1,8661,16787,8206730,680,12068.721,12424262000,1513.9114,7921601500,965.2568,0,0,1029776,1514.3765,656511,965.4574,0,0,6730.614,9.897962,6737.237,9.9077015,1430.2988,16.344254,16.391506,1.6512747,1.6544207,2,429
14,14,1567,953,0,1602,988,0,36,36,1,7081,13425,8547662,841,10163.688,13554695000,1585.7782,8287427000,969.5549,0,0,1333690,1585.8383,815204,969.32697,0,0,9660.053,11.486388,9663.08,11.489988,1273.3625,20.902647,20.742743,1.8197755,1.8052884,2,462
15,15,1256,962,0,1295,1009,0,40,48,1,5177,11428,11137868,1403,7938.609,14209811000,1275.8107,10965094000,984.48773,0,0,1788960,1275.0963,1381722,984.834,0,0,20392.691,14.535062,20413.807,14.550112,1056.6127,26.1903,26.79033,1.8018706,1.8412457,2,495
16,16,1327,971,0,1366,999,0,40,29,1,7562,12983,8548723,859,9951.948,11508882000,1346.2692,8423162000,985.3123,0,0,1156612,1346.4634,846411,985.3446,0,0,9778.745,11.383871,9779.807,11.385107,995.12897,20.013876,20.196583,1.7580905,1.7739476,2,528
17,17,1283,993,0,1315,1026,0,33,34,1,6844,17441,8357092,783,10673.17,10861792000,1299.7096,8429651000,1008.6823,0,0,1017307,1299.2427,790602,1009.7088,0,0,8517.358,10.877852,8544.567,10.912601,2134.3252,19.22845,20.18169,1.7676698,1.8493931,2,561
18,18,1561,1002,0,1591,1039,0,31,38,1,7754,14121,7468510,714,10460.099,11768546000,1575.7555,7623089000,1020.69745,0,0,1125117,1575.7942,728510,1020.32214,0,0,7956.9346,11.144166,7960.705,11.149447,1204.912,21.265358,21.57024,1.9082054,1.9346466,2,594
19,19,1487,1014,0,1524,1053,0,38,40,1,9792,17969,14736332,1071,13759.414,22195032000,1506.1436,15241649000,1034.2905,0,0,1613189,1506.2456,1107169,1033.7712,0,0,13351.231,12.466136,13358.132,12.472579,1677.6124,20.579018,20.689732,1.6507936,1.6588174,2,627
20,20,1309,1021,0,1332,1066,0,24,46,1,7813,12437,7020918,736,9539.29,9272511000,1320.6979,7328178000,1043.7635,0,0,971877,1320.485,768016,1043.4999,0,0,9105.293,12.371321,9110.702,12.378671,724.0789,24.057451,23.735733,1.9446146,1.9174702,2,660
21,21,1369,1023,0,1390,1063,0,22,41,1,9908,17624,9291939,690,13466.578,12820540000,1379.7487,9686817000,1042.4968,0,0,952002,1379.713,719161,1042.2623,0,0,7424.904,10.76073,7427.1006,10.763913,1694.5632,20.996553,20.759367,1.9512202,1.9286078,2,693
22,22,1218,1052,0,1261,1078,0,44,27,1,5100,12136,7661560,917,8355.027,9499240000,1239.8573,8163394600,1065.5004,0,0,1136913,1239.8179,976873,1065.2922,0,0,10928.416,11.917574,10929.87,11.91916,1340.7898,21.985256,21.999765,1.8447762,1.845748,2,726
23,23,1261,1071,0,1283,1094,0,23,24,1,5538,9269,3029631,419,7230.6226,3853783600,1272.0306,3278439400,1082.125,0,0,532998,1272.0715,453500,1082.3389,0,0,3243.2375,7.740423,3243.989,7.7422166,671.7143,12.445715,12.435202,1.6078856,1.6061553,2,759
24,24,1503,1094,0,1526,1124,0,24,31,1,10114,19432,7400185,559,13238.256,11210659000,1514.916,8201018000,1108.2179,0,0,846849,1514.9355,619732,1108.644,0,0,5125.8125,9.169611,5127.797,9.173161,1839.5892,16.903015,17.299065,1.8433732,1.8858347,2,792
25,25,1287,1098,0,1319,1138,0,33,41,1,6545,11915,8376913,903,9276.759,10921390000,1303.7488,9367725000,1118.2788,0,0,1176991,1303.4231,1010112,1118.6179,0,0,10740.573,11.894322,10749.451,11.904154,971.8194,23.64579,23.190948,1.9879897,1.9481392,2,825
26,26,1331,1098,0,1364,1126,0,34,29,1,9760,20711,11248189,771,14589.091,15166960000,1348.3912,12505573000,1111.7855,0,0,1038991,1347.5889,857619,1112.3463,0,0,8128.283,10.5425205,8150.749,10.571659,2656.4185,17.980368,18.472294,1.7055094,1.747341,2,858
27,27,1542,1100,0,1572,1146,0,31,47,1,10016,17946,9582972,719,13328.195,14924635000,1557.412,10763467000,1123.1868,0,0,1119935,1557.6287,807926,1123.6802,0,0,8881.438,12.352488,8888.227,12.361929,1427.931,28.372623,27.841616,2.2969158,2.2522063,2,891
28,28,1583,1123,0,1607,1149,0,25,27,1,9554,21959,7952196,560,14200.35,12692293000,1596.0739,9039439000,1136.7223,0,0,893613,1595.7374,636373,1136.3802,0,0,5038.6333,8.997559,5044.095,9.007313,2453.5876,16.914598,16.435415,1.8799098,1.8246746,2,924
29,29,1520,1136,0,1545,1164,0,26,29,1,10935,17181,8023708,582,13786.44,12295642000,1532.414,9227974000,1150.0885,0,0,891961,1532.5791,669300,1150,0,0,5295.657,9.099068,5296.419,9.100376,1319.0469,14.450258,14.496235,1.5881032,1.592927,2,957
30,30,1339,1147,0,1359,1179,0,21,33,1,8654,14024,5459524,507,10768.292,7368886000,1349.7305,6355061000,1164.0321,0,0,684324,1349.7515,590145,1163.9941,0,0,4569.557,9.012934,4569.3506,9.012526,1021.741,17.517159,17.559086,1.9435579,1.948298,2,990
31,31,1384,1163,0,1415,1185,0,32,23,1,10359,17722,7053725,528,13359.327,9863801000,1398.3818,8276371000,1173.3334,0,0,738291,1398.2783,619627,1173.5359,0,0,4710.2935,8.92101,4711.6855,8.923647,1422.5205,17.169846,17.144943,1.9246527,1.9212934,2,1023
32,32,1490,1175,0,1514,1201,0,25,27,1,10486,19133,4922513,370,13304.09,7399507500,1503.1971,5859984400,1190.4457,0,0,556300,1503.5135,440367,1190.1812,0,0,2818.9048,7.618662,2821.8289,7.6265645,1794.5225,20.324453,20.315845,2.6677196,2.6638267,2,1056
33,33,1345,1184,0,1384,1204,0,40,21,1,9000,16986,7496286,594,12620.01,10227381000,1364.3265,8959163000,1195.147,0,0,810157,1363.9006,709860,1195.0505,0,0,6208.6436,10.452262,6214.2256,10.461659,1539.0233,20.699799,20.263195,1.9804133,1.9369006,2,1089
34,34,1166,1193,0,1217,1263,0,52,71,1,4498,14745,20190920,2651,7616.341,24110903000,1194.1459,24766007000,1226.5913,0,0,3164812,1193.8182,3260406,1229.8778,0,0,54610.234,20.599861,55104.91,20.78646,2038.4832,38.837715,39.376675,1.8853387,1.8943424,2,1122
35,35,1598,1194,0,1607,1221,0,10,28,1,9442,15328,2967791,249,11918.839,4757545500,1603.0596,3583669500,1207.5209,0,0,399129,1602.9276,300758,1207.8634,0,0,1791.0454,7.192953,1793.672,7.2035017,1248.3704,14.4491625,14.08336,2.0087943,1.9550713,2,1155
36,36,1425,1206,0,1446,1231,0,22,26,1,10454,18830,5333615,399,13367.456,7658150000,1435.8273,6492632600,1217.3043,0,0,572908,1435.8596,485754,1217.4286,0,0,3114.5947,7.8060017,3114.67,7.80619,2015.7008,13.944147,14.053136,1.7863367,1.8002554,2,1188
37,37,1347,1213,0,1378,1265,0,32,53,1,6226,13341,8419326,927,9082.336,11472981000,1362.6959,10411097000,1236.5713,0,0,1263494,1362.9924,1147384,1237.7389,0,0,13348.861,14.400065,13358.481,14.410443,1332.8969,29.788418,30.97712,2.0686307,2.1496298,2,1221
38,38,1506,1213,0,1520,1222,0,15,10,1,10199,16560,1455307,113,12878.823,2200895700,1512.3241,1771677300,1217.3907,0,0,170924,1512.6018,137556,1217.3097,0,0,474.67065,4.2006254,475.1143,4.204551,1485.0088,7.5132256,7.800876,1.7885969,1.855341,2,1254
39,39,637,1218,0,667,1251,0,31,34,1,6530,13407,8177915,849,9632.409,5328458000,651.56683,10099460000,1234.9675,0,0,553187,651.5748,1048311,1234.7598,0,0,9493.442,11.181911,9494.229,11.1828375,1327.0604,20.800148,20.952827,1.8601604,1.8736593,2,1287
40,40,1438,1228,0,1457,1249,0,20,22,1,11678,17813,4373168,312,14016.564,6332731000,1448.0876,5416636400,1238.6069,0,0,451826,1448.1603,386419,1238.5225,0,0,2111.226,6.7667503,2111.523,6.7677016,1194.6741,12.07368,12.058698,1.7842656,1.781801,2,1320
41,41,605,1230,0,638,1265,0,34,36,1,9767,20334,13197432,886,14895.521,8192112000,620.73535,16464310000,1247.539,0,0,550336,621.1467,1105122,1247.316,0,0,9947.856,11.227829,9953.636,11.234352,2266.2505,17.961746,17.926918,1.5997524,1.5957234,2,1353
42,42,1552,1241,0,1586,1289,0,35,49,1,5634,12883,11883709,1358,8750.891,18645662000,1569.0104,15013961000,1263.407,0,0,2131731,1569.7577,1716779,1264.1967,0,0,19613.502,14.442932,19646.086,14.466927,1370.4681,25.576794,26.544474,1.7708865,1.8348385,2,1386
43,43,1507,1251,0,1537,1290,0,31,40,1,8321,15720,10600798,944,11229.659,16147019000,1523.189,13471844000,1270.833,0,0,1438318,1523.642,1199016,1270.144,0,0,11175.152,11.838085,11188.354,11.85207,1589.7844,21.308851,22.12701,1.8000252,1.8669322,2,1419
44,44,1244,1256,0,1333,1316,0,90,61,1,3699,8104,22249662,4186,5315.2563,28712129000,1290.4524,28666302000,1288.3927,0,0,5403530,1290.8577,5394621,1288.7294,0,0,106111.63,25.349173,106131.59,25.353941,698.5127,47.41838,47.07118,1.8706086,1.8565626,2,1452
45,45,1393,1283,0,1433,1314,0,41,32,1,5339,16282,9434558,1016,9285.982,13331781000,1413.0796,12242794000,1297.6543,0,0,1435824,1413.2126,1319096,1298.3229,0,0,12456.74,12.2605715,12473.672,12.277236,1833.6898,21.466476,21.340363,1.7508545,1.7382058,2,1485
46,46,1486,1289,0,1532,1316,0,47,28,1,6420,13630,7334220,701,10462.511,11063752000,1508.5111,9552950000,1302.5176,0,0,1057857,1509.0685,913432,1303.0414,0,0,8601.818,12.270782,8620.688,12.297702,1422.7297,25.574732,24.84692,2.0841973,2.0204523,2,1518
47,47,1527,1323,0,1598,1385,0,72,63,1,3610,11183,22833734,3470,6580.3267,35628438000,1560.3422,30923155000,1354.275,0,0,5417867,1561.345,4704276,1355.6991,0,0,78040.18,22.489965,78174.95,22.528805,1381.7789,38.79947,40.381805,1.7251903,1.7924522,2,1551
48,48,389,1371,0,421,1396,0,33,26,1,7860,18345,7602438,639,11897.399,3080893700,405.25076,10524300000,1384.3323,0,0,258956,405.25195,884526,1384.2347,0,0,6271.5654,9.814656,6272.396,9.815956,1886.9186,17.55848,17.516634,1.789006,1.7845062,2,1584
1,1,599,311,0,613,335,0,15,25,1,7328,12489,2387295,239,9988.682,1446613500,605.96344,770870850,322.90555,0,0,144903,606.2887,77081,322.51465,0,0,1514.4429,6.3365808,1515.8691,6.3425484,1317.5862,12.488688,12.571233,1.9708877,1.9820476,2,34
2,2,1293,532,0,1327,574,0,35,43,1,5065,13949,8133810,986,8249.3,10641363000,1308.2877,4508437500,554.2836,0,0,1290851,1309.1794,546509,554.26874,0,0,12140.107,12.312482,12156.202,12.328805,1425.8586,22.863144,22.692392,1.8569078,1.8405995,2,68
3,3,770,933,0,781,944,0,12,12,1,4073,6757,584009,107,5458.028,452799740,775.3301,548082050,938.4822,0,0,82969,775.4112,100410,938.4112,0,0,426.13632,3.9825823,426.22766,3.9834359,731.4396,6.547595,6.653839,1.6440576,1.6703769,2,102
4,4,680,998,0,686,1005,0,7,8,1,6214,11012,360360,40,9009,246079170,682.87036,360938050,1001.60406,0,0,27313,682.825,40067,1001.675,0,0,96.328354,2.4082088,96.378105,2.4094527,1255.3623,3.7664545,3.738914,1.5640066,1.551769,2,136
5,5,1355,1578,0,1384,1593,0,30,16,1,6938,16578,3206049,301,10651.325,4380870700,1366.4391,5084774400,1585.9939,0,0,411619,1367.505,477547,1586.5348,0,0,2372.9414,7.883526,2377.9133,7.900044,2064.0964,17.08868,18.260525,2.1676443,2.311446,2,170
1,1,801,79,0,804,101,0,4,23,1,11390,18681,272305,19,14331.842,218678530,803.0647,24622118,90.421104,0,0,15260,803.1579,1705,89.73684,0,0,122.394684,6.4418254,122.513214,6.448064,1758.8427,11.322522,11.459337,1.7576574,1.777175,2,35
2,2,491,140,0,509,141,0,19,2,1,18430,23612,348914,16,21807.125,174117120,499.0259,48976908,140.36957,0,0,7985,499.0625,2246,140.375,0,0,81.82874,5.1142964,81.78088,5.111305,1264.7228,9.957135,9.993995,1.9469218,1.9552726,2,70
3,3,75,322,0,111,376,0,37,55,1,5020,12485,10466658,1493,7010.4873,979622600,93.59459,3664910000,350.15094,0,0,140569,94.15204,523220,350.44876,0,0,22428.75,15.022605,22440.35,15.030375,1018.18646,30.446844,30.373653,2.0267353,2.0208182,2,105
4,4,1411,774,0,1421,794,0,11,21,1,6450,8605,156676,21,7460.762,221792640,1415.6134,122700020,783.14496,0,0,29734,1415.9048,16436,782.6667,0,0,122.698494,5.8427854,124.224655,5.91546,735.9436,11.987132,11.440656,2.0516126,1.9340264,2,140
5,5,1150,1140,0,1243,1230,0,94,91,1,4197,14481,33995030,5314,6397.259,40653350000,1195.8615,40174195000,1181.7666,0,0,6344739,1193.9667,6287596,1183.2134,0,0,158084.3,29.748646,158435.83,29.814796,1201.2039,55.72268,58.074047,1.8731165,1.9478264,2,175
6,6,0,1167,0,58,1223,0,59,57,1,4633,9803,16043939,2312,6939.42,367796700,22.924341,19230070000,1198.5879,0,0,53609,23.187283,2772170,1199.0354,0,0,43613.117,18.863804,43634.977,18.873259,810.6797,39.54639,39.029736,2.0964165,2.0679913,2,210
7,7,81,1207,0,120,1294,0,40,88,1,3254,8867,13953753,2846,4902.935,1367169800,97.97864,17449327000,1250.5114,0,0,282420,99.23401,3557473,1249.9905,0,0,65652.61,23.06838,65825.08,23.12898,1081.3428,45.67832,44.853016,1.980127,1.9392561,2,245
1,1,1333,9,0,1400,62,0,68,54,1,4430,14338,15872957,2245,7070.3594,21742870000,1369.806,557882600,35.146736,0,0,3071260,1368.0446,72268,32.190647,0,0,43413.254,19.337753,43791.65,19.506302,1901.872,38.60386,41.488327,1.996295,2.1269193,2,36
2,2,1286,51,0,1347,126,0,62,76,1,4581,12198,17849408,2496,7151.205,23501818000,1316.6721,1575111800,88.244484,0,0,3283747,1315.6038,215218,86.22516,0,0,54721.957,21.92386,55066.64,22.061956,1221.8015,47.73678,45.464058,2.1773891,2.0607445,2,72
3,3,402,625,0,451,703,0,50,79,1,4019,11602,19150158,2957,6476.2114,8168241700,426.53653,12718320000,664.13654,0,0,1264527,427.63846,1957980,662.1508,0,0,63176.254,21.364983,63428.43,21.450262,1512.7891,41.507202,39.774357,1.9427679,1.8542597,2,108
4,4,654,639,0,688,694,0,35,56,1,8178,18851,18977740,1667,11384.367,12742207000,671.42914,12645421000,666.3291,0,0,1119200,671.3857,1110081,665.9154,0,0,26706.988,16.020988,26714.422,16.025448,1656.6251,29.098495,28.687918,1.8162735,1.7901477,2,144
5,5,569,678,0,611,730,0,43,53,1,6015,12673,12488689,1584,7884.2734,7365713400,589.7908,8782238000,703.21533,0,0,933635,589.416,1113641,703.0562,0,0,24295.12,15.337828,24299.266,15.3404455,915.27875,27.181105,26.97624,1.7721612,1.7585044,2,180
6,6,960,685,0,1015,732,0,56,48,1,5624,14062,16679612,1900,8778.743,16491069000,988.6963,11815405000,708.3741,0,0,1879393,989.1542,1344762,707.7695,0,0,32023.705,16.85458,32033.902,16.859947,1484.7095,30.809444,31.523706,1.8279568,1.8697393,2,216
